ID   trial   item_condition   run   bin   phase   CS_ID   CS_SIDE   CS_ALL   congr_ID   congr_SIDE   CS_pupil   CS_DW_L   CS_DW_R   CS_DW_congr   ANT_DW_L   ANT_DW_R   ANT_DW_congr   US_RT   US_ACC
06   172   57   03   bin06    test    val    CSpL   val_L   congr   congr   -1.660612e-01   0   0   0   0   0   0   NaN   0
06   173   58   03   bin06    test    deval    CSpL   deval_L   congr   congr   1.196157e-01   0   0   0   0   0   0   -2.220446e-16   0
06   174   59   03   bin06    test    deval    CSpR   deval_R   congr   congr   1.202615e-01   0   0   0   0   0   0   NaN   0
06   175   58   03   bin06    test    val    CSpR   val_R   congr   congr   3.769830e-01   0   0   0   0   0   0   NaN   0
06   176   59   03   bin06    test    val    CSpR   val_R   incongr   incongr   -1.762346e-01   0   0   0   0   0   0   NaN   1
06   177   59   03   bin06    test    CSmi    CSmi   CSmi   congr   congr   2.481284e-01   0   0   0   0   0   0   NaN   1
06   178   60   03   bin06    test    deval    CSpL   deval_L   incongr   congr   -5.849071e-02   0   0   0   0   0   0   NaN   0
06   179   60   03   bin06    test    val    CSpR   val_R   congr   congr   -2.613148e-01   0   0   0   0   0   0   NaN   0
06   180   60   03   bin06    test    CSmi    CSmi   CSmi   incongr   incongr   2.750813e-01   0   0   0   0   0   0   NaN   0
07   1   1   01   bin01    acquisition    deval    CSpL   deval_L   congr   congr   -3.099012e-01   0   0   0   0   0   0   2.787305e-01   1
07   2   2   01   bin01    acquisition    deval    CSpR   deval_R   congr   congr   -6.527936e-02   0   0   0   0   0   0   4.602373e-01   1
07   3   3   01   bin01    acquisition    deval    CSpR   deval_R   congr   congr   -2.689053e-02   0   0   0   0   8.832487e-01   8.832487e-01   -8.412330e-02   1
07   4   1   01   bin01    acquisition    val    CSpR   val_R   congr   congr   -2.842827e-01   0   0   0   0   0   0   4.938611e-01   1
07   5   4   01   bin01    acquisition    deval    CSpL   deval_L   congr   congr   -3.774441e-01   0   0   0   8.121827e-01   0   8.121827e-01   -7.417849e-02   1
07   6   5   01   bin01    acquisition    deval    CSpR   deval_R   congr   congr   -1.530474e-01   0   0   0   0   8.697917e-01   8.697917e-01   -2.276053e-01   1
07   7   1   01   bin01    acquisition    CSmi    CSmi   CSmi   congr   congr   -9.173588e-02   0   0   0   5.282051e-01   0   2.641026e-01   NaN   1
07   8   2   01   bin01    acquisition    val    CSpR   val_R   congr   congr   -3.664216e-02   0   0   0   1.968912e-01   4.300518e-01   4.300518e-01   -2.191718e-02   1
07   9   3   01   bin01    acquisition    val    CSpL   val_L   congr   congr   -1.205597e-01   0   0   0   9.371728e-01   0   9.371728e-01   -1.275440e-01   1
07   10   6   01   bin01    acquisition    deval    CSpL   deval_L   congr   congr   -3.705232e-01   0   0   0   7.135417e-01   9.895833e-02   7.135417e-01   -1.407193e-01   1
07   11   4   01   bin01    acquisition    val    CSpL   val_L   congr   congr   1.656529e-01   0   0   0   9.137056e-01   0   9.137056e-01   -3.867177e-01   1
07   12   2   01   bin01    acquisition    CSmi    CSmi   CSmi   incongr   incongr   1.574791e-01   0   0   0   0   0   0   1.953212e-01   1
07   13   5   01   bin01    acquisition    val    CSpR   val_R   congr   congr   -1.572660e-01   0   0   0   0   7.037037e-01   7.037037e-01   -1.415514e-01   1
07   14   7   01   bin01    acquisition    deval    CSpL   deval_L   congr   congr   5.632720e-02   0   0   0   1   0   1   -6.162893e-01   1
07   15   6   01   bin01    acquisition    val    CSpL   val_L   congr   congr   -8.381918e-02   0   0   0   1   0   1   -3.228200e-01   1
07   16   7   01   bin01    acquisition    val    CSpL   val_L   congr   congr   -2.231152e-02   0   0   0   1   0   1   -3.757920e-01   1
07   17   3   01   bin01    acquisition    CSmi    CSmi   CSmi   congr   congr   -2.906427e-05   0   0   0   0   2.513089e-01   1.256545e-01   NaN   1
07   18   8   01   bin01    acquisition    val    CSpR   val_R   congr   congr   -3.256921e-02   0   0   0   1.875000e-01   2.708333e-01   2.708333e-01   -2.243821e-01   1
07   19   9   01   bin01    acquisition    val    CSpR   val_R   incongr   incongr   -1.859292e-02   0   0   0   0   8.097826e-01   8.097826e-01   NaN   1
07   20   10   01   bin01    acquisition    val    CSpL   val_L   congr   incongr   2.022806e-02   1.228070e-01   0   1.228070e-01   1   0   1   2.512058e-01   1
07   21   4   01   bin01    acquisition    CSmi    CSmi   CSmi   congr   congr   -1.551914e-01   0   0   0   2.810811e-01   1.837838e-01   2.324324e-01   NaN   1
07   22   8   01   bin01    acquisition    deval    CSpL   deval_L   congr   congr   -1.181328e-01   9.740260e-02   0   9.740260e-02   9.157895e-01   0   9.157895e-01   8.949059e-02   1
07   23   5   01   bin01    acquisition    CSmi    CSmi   CSmi   congr   congr   1.499840e-01   0   0   0   3.241758e-01   8.791209e-02   2.060440e-01   NaN   1
07   24   6   01   bin01    acquisition    CSmi    CSmi   CSmi   incongr   incongr   2.042398e-01   0   0   0   3.222222e-01   1.333333e-01   2.277778e-01   -3.764348e-02   1
07   25   7   01   bin01    acquisition    CSmi    CSmi   CSmi   congr   congr   2.993609e-01   0   0   0   0   2.122905e-01   1.061453e-01   NaN   1
07   26   9   01   bin01    acquisition    deval    CSpR   deval_R   congr   congr   1.355070e-01   0   0   0   0   8.400000e-01   8.400000e-01   -5.985465e-02   1
07   27   8   01   bin01    acquisition    CSmi    CSmi   CSmi   incongr   incongr   3.205532e-01   0   0   0   2.391304e-01   1.413043e-01   1.902174e-01   1.177249e-01   1
07   28   9   01   bin01    acquisition    CSmi    CSmi   CSmi   incongr   incongr   -1.717291e-01   0   0   0   0   0   0   1.185889e-01   1
07   29   10   01   bin01    acquisition    CSmi    CSmi   CSmi   congr   congr   -2.159824e-01   0   0   0   1.530055e-01   0   7.650273e-02   NaN   1
07   30   10   01   bin01    acquisition    deval    CSpR   deval_R   incongr   congr   7.748611e-02   0   7.175325e-01   7.175325e-01   0   9.479167e-01   9.479167e-01   -3.761619e-02   1
07   31   11   01   bin02    acquisition    val    CSpL   val_L   incongr   congr   2.646624e-01   4.258065e-01   0   4.258065e-01   9.533679e-01   0   9.533679e-01   -1.773449e-01   1
07   32   12   01   bin02    acquisition    val    CSpR   val_R   incongr   congr   -5.259213e-02   0   0   0   0   0   0   3.280420e-02   1
07   33   11   01   bin02    acquisition    deval    CSpR   deval_R   congr   incongr   4.732519e-02   0   7.085427e-01   7.085427e-01   0   9.536082e-01   9.536082e-01   5.598887e-02   1
07   34   12   01   bin02    acquisition    deval    CSpR   deval_R   congr   congr   -8.161128e-02   0   4.444444e-01   4.444444e-01   0   9.375000e-01   9.375000e-01   -8.748106e-02   1
07   35   13   01   bin02    acquisition    val    CSpR   val_R   congr   congr   -2.330686e-01   0   0   0   0   9.526316e-01   9.526316e-01   -1.856440e-02   1
07   36   11   01   bin02    acquisition    CSmi    CSmi   CSmi   congr   congr   -1.463917e-01   0   0   0   1.947368e-01   8.947368e-02   1.421053e-01   NaN   1
07   37   13   01   bin02    acquisition    deval    CSpL   deval_L   congr   congr   -8.835004e-02   4.638554e-01   0   4.638554e-01   9.278351e-01   0   9.278351e-01   -8.178122e-02   1
07   38   14   01   bin02    acquisition    val    CSpR   val_R   congr   congr   1.804691e-01   0   0   0   0   1   1   -9.374823e-02   1
07   39   12   01   bin02    acquisition    CSmi    CSmi   CSmi   congr   congr   -5.432596e-02   0   0   0   0   0   0   NaN   1
07   40   13   01   bin02    acquisition    CSmi    CSmi   CSmi   congr   congr   1.424491e-01   0   0   0   0   0   0   NaN   1
07   41   15   01   bin02    acquisition    val    CSpR   val_R   congr   congr   -2.810379e-02   0   3.503650e-01   3.503650e-01   0   1   1   -1.736474e-01   1
07   42   14   01   bin02    acquisition    CSmi    CSmi   CSmi   congr   congr   2.314600e-01   0   0   0   1.011236e-01   2.528090e-01   1.769663e-01   NaN   1
07   43   15   01   bin02    acquisition    CSmi    CSmi   CSmi   congr   congr   -6.169867e-03   0   0   0   1.538462e-01   0   7.692308e-02   NaN   1
07   44   16   01   bin02    acquisition    val    CSpL   val_L   congr   congr   -2.354971e-01   0   0   0   1   0   1   4.074867e-03   1
07   45   17   01   bin02    acquisition    val    CSpR   val_R   congr   incongr   8.905543e-01   0   0   0   0   4.345550e-01   4.345550e-01   3.193991e-01   1
07   46   18   01   bin02    acquisition    val    CSpL   val_L   congr   congr   1.254676e-01   2.756757e-01   7.567568e-02   2.756757e-01   9.226804e-01   0   9.226804e-01   -7.401580e-02   1
07   47   14   01   bin02    acquisition    deval    CSpL   deval_L   incongr   congr   -3.234263e-01   7.258065e-01   0   7.258065e-01   9.581152e-01   0   9.581152e-01   -1.284933e-01   1
07   48   15   01   bin02    acquisition    deval    CSpR   deval_R   congr   congr   -1.274612e-02   0   5.992218e-01   5.992218e-01   0   9.797980e-01   9.797980e-01   -1.387032e-01   1
07   49   16   01   bin02    acquisition    CSmi    CSmi   CSmi   incongr   incongr   2.060382e-02   0   0   0   0   0   0   2.591257e-01   1
07   50   17   01   bin02    acquisition    CSmi    CSmi   CSmi   congr   congr   -1.664932e-01   0   0   0   7.282051e-01   0   3.641026e-01   NaN   1
07   51   16   01   bin02    acquisition    deval    CSpL   deval_L   congr   incongr   -3.619149e-02   1.780822e-01   0   1.780822e-01   1   0   1   3.191548e-01   1
07   52   17   01   bin02    acquisition    deval    CSpL   deval_L   congr   congr   -1.978808e-01   0   0   0   8.021390e-01   0   8.021390e-01   3.981292e-02   1
07   53   18   01   bin02    acquisition    CSmi    CSmi   CSmi   congr   congr   -2.139126e-02   0   0   0   0   0   0   NaN   1
07   54   19   01   bin02    acquisition    CSmi    CSmi   CSmi   congr   congr   3.740280e-01   0   0   0   0   0   0   NaN   1
07   55   18   01   bin02    acquisition    deval    CSpR   deval_R   incongr   incongr   1.512275e-01   0   2.753623e-01   2.753623e-01   0   8.548387e-01   8.548387e-01   NaN   1
07   56   19   01   bin02    acquisition    deval    CSpL   deval_L   incongr   incongr   -4.028675e-01   0   0   0   9.689119e-01   0   9.689119e-01   NaN   1
07   57   19   01   bin02    acquisition    val    CSpL   val_L   incongr   incongr   2.214438e-01   5.125628e-01   0   5.125628e-01   9.427083e-01   0   9.427083e-01   NaN   1
07   58   20   01   bin02    acquisition    val    CSpL   val_L   congr   congr   1.304094e-01   1.428571e-02   0   1.428571e-02   9.119171e-01   0   9.119171e-01   1.056248e-01   1
07   59   20   01   bin02    acquisition    CSmi    CSmi   CSmi   incongr   incongr   1.850638e-01   0   0   0   0   0   0   1.581300e-01   1
07   60   20   01   bin02    acquisition    deval    CSpR   deval_R   congr   congr   9.382384e-03   0   2.809917e-01   2.809917e-01   0   9.424084e-01   9.424084e-01   -5.313900e-02   1
07   61   21   02   bin03    acquisition    CSmi    CSmi   CSmi   congr   congr   1.293572e-01   0   0   0   9.574468e-02   2.127660e-01   1.542553e-01   NaN   1
07   62   21   02   bin03    acquisition    deval    CSpR   deval_R   congr   incongr   1.646856e-01   0   4.904459e-01   4.904459e-01   0   1   1   2.500330e-01   1
07   63   21   02   bin03    acquisition    val    CSpR   val_R   congr   congr   4.702615e-02   0   0   0   0   9.322917e-01   9.322917e-01   3.544294e-02   1
07   64   22   02   bin03    acquisition    val    CSpR   val_R   congr   congr   -5.341292e-02   0   4.275862e-01   4.275862e-01   0   9.484536e-01   9.484536e-01   -1.277854e-01   1
07   65   22   02   bin03    acquisition    CSmi    CSmi   CSmi   congr   congr   8.465428e-02   0   0   0   0   2.602041e-01   1.301020e-01   NaN   1
07   66   23   02   bin03    acquisition    val    CSpR   val_R   congr   congr   -3.460952e-02   0   2.439024e-01   2.439024e-01   0   9.270833e-01   9.270833e-01   -3.740481e-02   1
07   67   22   02   bin03    acquisition    deval    CSpL   deval_L   congr   incongr   -4.927512e-01   0   0   0   1   0   1   3.503861e-01   1
07   68   23   02   bin03    acquisition    CSmi    CSmi   CSmi   congr   congr   1.224112e-01   0   0   0   0   0   0   NaN   1
07   69   24   02   bin03    acquisition    CSmi    CSmi   CSmi   congr   congr   -2.135826e-02   0   0   0   0   0   0   NaN   1
07   70   24   02   bin03    acquisition    val    CSpL   val_L   congr   incongr   -6.351497e-02   6.842105e-01   0   6.842105e-01   9.538462e-01   0   9.538462e-01   2.436728e-01   1
07   71   25   02   bin03    acquisition    CSmi    CSmi   CSmi   congr   congr   -1.024493e-01   0   0   0   0   0   0   NaN   1
07   72   26   02   bin03    acquisition    CSmi    CSmi   CSmi   congr   congr   1.166375e-01   0   0   0   0   0   0   NaN   1
07   73   23   02   bin03    acquisition    deval    CSpR   deval_R   incongr   congr   2.301722e-01   0   3.221477e-01   3.221477e-01   0   9.531250e-01   9.531250e-01   -1.061866e-01   1
07   74   27   02   bin03    acquisition    CSmi    CSmi   CSmi   incongr   incongr   6.277804e-02   0   0   0   0   0   0   -1.841474e-02   1
07   75   28   02   bin03    acquisition    CSmi    CSmi   CSmi   congr   congr   -1.590015e-01   0   0   0   0   0   0   NaN   1
07   76   25   02   bin03    acquisition    val    CSpR   val_R   congr   congr   -8.234070e-02   0   0   0   0   9.100529e-01   9.100529e-01   -1.696617e-02   1
07   77   29   02   bin03    acquisition    CSmi    CSmi   CSmi   incongr   incongr   -2.642869e-01   0   0   0   0   1.734104e-02   8.670520e-03   3.350644e-01   1
07   78   30   02   bin03    acquisition    CSmi    CSmi   CSmi   congr   congr   1.473924e-01   0   0   0   0   0   0   NaN   1
07   79   24   02   bin03    acquisition    deval    CSpR   deval_R   congr   congr   1.647955e-01   0   0   0   0   9.531250e-01   9.531250e-01   1.218306e-01   1
07   80   26   02   bin03    acquisition    val    CSpL   val_L   congr   congr   -3.652408e-02   7.269841e-01   0   7.269841e-01   9.846939e-01   0   9.846939e-01   1.630066e-01   1
07   81   25   02   bin03    acquisition    deval    CSpR   deval_R   congr   congr   1.981673e-01   0   0   0   0   9.531250e-01   9.531250e-01   -6.955298e-02   1
07   82   31   02   bin04    acquisition    CSmi    CSmi   CSmi   congr   congr   2.653636e-01   3.710407e-01   2.579186e-01   3.144796e-01   0   0   0   NaN   1
07   83   32   02   bin04    acquisition    CSmi    CSmi   CSmi   incongr   incongr   3.474699e-02   0   0   0   0   0   0   7.296164e-02   1
07   84   26   02   bin03    acquisition    deval    CSpL   deval_L   congr   congr   -1.284930e-01   0   0   0   9.375000e-01   0   9.375000e-01   -6.152967e-02   1
07   85   33   02   bin04    acquisition    CSmi    CSmi   CSmi   congr   congr   9.046913e-02   0   0   0   0   0   0   NaN   1
07   86   27   02   bin03    acquisition    val    CSpR   val_R   congr   incongr   3.591070e-01   0   0   0   0   8.928571e-01   8.928571e-01   8.768402e-02   1
07   87   27   02   bin03    acquisition    deval    CSpR   deval_R   congr   congr   1.276546e-01   0   5.350877e-01   5.350877e-01   0   9.633508e-01   9.633508e-01   -1.429324e-01   1
07   88   28   02   bin03    acquisition    deval    CSpL   deval_L   incongr   congr   -3.073739e-01   0   0   0   9.585492e-01   0   9.585492e-01   -1.318846e-01   1
07   89   34   02   bin04    acquisition    CSmi    CSmi   CSmi   congr   congr   2.820119e-02   0   0   0   0   3.870968e-01   1.935484e-01   NaN   1
07   90   28   02   bin03    acquisition    val    CSpR   val_R   congr   congr   7.449570e-02   0   0   0   0   1   1   -8.507811e-02   1
07   91   29   02   bin03    acquisition    val    CSpR   val_R   incongr   congr   2.497829e-02   0   6.666667e-01   6.666667e-01   0   9.057592e-01   9.057592e-01   -4.830137e-02   1
07   92   29   02   bin03    acquisition    deval    CSpL   deval_L   congr   congr   -7.218411e-02   7.770492e-01   0   7.770492e-01   9.427083e-01   0   9.427083e-01   NaN   0
07   93   30   02   bin03    acquisition    val    CSpR   val_R   incongr   incongr   -1.902472e-01   0   5.129534e-01   5.129534e-01   0   9.119171e-01   9.119171e-01   NaN   1
07   94   31   02   bin04    acquisition    val    CSpL   val_L   incongr   incongr   1.136127e-01   0   0   0   9.689119e-01   0   9.689119e-01   NaN   1
07   95   32   02   bin04    acquisition    val    CSpL   val_L   congr   congr   1.144891e-01   0   0   0   9.531250e-01   0   9.531250e-01   1.141766e-01   1
07   96   30   02   bin03    acquisition    deval    CSpR   deval_R   congr   congr   9.688373e-02   0   6.271186e-01   6.271186e-01   0   1   1   1.150764e-01   1
07   97   33   02   bin04    acquisition    val    CSpL   val_L   congr   congr   2.585791e-01   3.084112e-01   0   3.084112e-01   9.430052e-01   0   9.430052e-01   -3.973435e-02   1
07   98   31   02   bin04    acquisition    deval    CSpL   deval_L   congr   congr   -1.245118e-01   0   0   0   8.842105e-01   0   8.842105e-01   -2.317701e-02   1
07   99   32   02   bin04    acquisition    deval    CSpL   deval_L   incongr   incongr   -8.010614e-02   0   0   0   9.526316e-01   0   9.526316e-01   NaN   1
07   100   33   02   bin04    acquisition    deval    CSpL   deval_L   congr   congr   -1.429102e-02   5.241158e-01   0   5.241158e-01   1   0   1   2.565247e-01   1
07   101   34   02   bin04    acquisition    val    CSpL   val_L   congr   congr   -1.302166e-01   3.000000e-01   0   3.000000e-01   8.279570e-01   0   8.279570e-01   -1.030681e-01   1
07   102   35   02   bin04    acquisition    CSmi    CSmi   CSmi   incongr   incongr   1.333129e-01   0   1   5.000000e-01   3.138298e-01   0   1.569149e-01   2.094111e-01   1
07   103   34   02   bin04    acquisition    deval    CSpL   deval_L   congr   congr   -3.547240e-02   6.690909e-01   0   6.690909e-01   9.898990e-01   0   9.898990e-01   6.553685e-02   1
07   104   35   02   bin04    acquisition    val    CSpL   val_L   congr   congr   1.287368e-01   0   0   0   8.858696e-01   0   8.858696e-01   -1.302541e-02   1
07   105   36   02   bin04    acquisition    val    CSpL   val_L   congr   congr   1.454318e-01   2.252252e-01   0   2.252252e-01   9.635417e-01   0   9.635417e-01   6.809924e-02   1
07   106   36   02   bin04    acquisition    CSmi    CSmi   CSmi   congr   congr   5.520197e-02   0   0   0   0   4.269663e-01   2.134831e-01   NaN   1
07   107   37   02   bin04    acquisition    CSmi    CSmi   CSmi   incongr   incongr   7.021199e-02   0   2.965517e-01   1.482759e-01   0   2.471910e-01   1.235955e-01   1.267393e-01   1
07   108   37   02   bin04    acquisition    val    CSpR   val_R   congr   congr   -3.521365e-02   0   7.228916e-01   7.228916e-01   0   9.270833e-01   9.270833e-01   -3.042759e-02   1
07   109   35   02   bin04    acquisition    deval    CSpR   deval_R   congr   congr   2.194729e-01   0   3.636364e-01   3.636364e-01   0   9.435897e-01   9.435897e-01   1.304375e-01   1
07   110   38   02   bin04    acquisition    val    CSpL   val_L   congr   congr   1.217589e-01   2.628866e-01   0   2.628866e-01   7.947368e-01   0   7.947368e-01   -2.203040e-02   1
07   111   39   02   bin04    acquisition    val    CSpL   val_L   incongr   congr   -2.344019e-01   0   0   0   9.319372e-01   0   9.319372e-01   8.279575e-02   1
07   112   38   02   bin04    acquisition    CSmi    CSmi   CSmi   congr   congr   -6.340246e-03   0   0   0   0   0   0   NaN   1
07   113   36   02   bin04    acquisition    deval    CSpR   deval_R   congr   congr   -1.135775e-01   0   4.782609e-01   4.782609e-01   0   9.427083e-01   9.427083e-01   -2.712283e-02   1
07   114   39   02   bin04    acquisition    CSmi    CSmi   CSmi   congr   congr   2.453487e-01   0   0   0   0   0   0   NaN   1
07   115   37   02   bin04    acquisition    deval    CSpR   deval_R   congr   congr   2.724655e-01   0   0   0   0   4.117647e-01   4.117647e-01   2.138225e-01   1
07   116   40   02   bin04    acquisition    CSmi    CSmi   CSmi   incongr   incongr   1.506260e-01   0   0   0   7.272727e-01   0   3.636364e-01   2.429230e-01   1
07   117   40   02   bin04    acquisition    val    CSpR   val_R   congr   congr   1.363493e-01   0   0   0   0   1   1   -1.491046e-02   1
07   118   38   02   bin04    acquisition    deval    CSpR   deval_R   incongr   incongr   3.012781e-02   0   4.272727e-01   4.272727e-01   0   8.876404e-01   8.876404e-01   NaN   1
07   119   39   02   bin04    acquisition    deval    CSpL   deval_L   congr   congr   -2.268816e-02   5.129032e-01   0   5.129032e-01   9.301075e-01   0   9.301075e-01   7.803794e-03   1
07   120   40   02   bin04    acquisition    deval    CSpL   deval_L   congr   congr   -2.094761e-01   0   0   0   6.648649e-01   0   6.648649e-01   1.593518e-02   1
07   121   41   03   bin05    test    deval    CSpR   deval_R   congr   congr   1.777919e-01   0   4.576271e-01   4.576271e-01   0   9.259259e-01   9.259259e-01   1.061093e-01   1
07   122   42   03   bin05    test    deval    CSpR   deval_R   congr   incongr   1.190021e-01   0   5.133333e-01   5.133333e-01   0   1   1   -1.569368e-01   0
07   123   43   03   bin05    test    deval    CSpR   deval_R   congr   congr   8.819911e-02   0   3.944954e-01   3.944954e-01   0   1   1   -2.734071e-01   1
07   124   41   03   bin05    test    val    CSpL   val_L   congr   congr   -1.506333e-01   0   0   0   8.750000e-01   0   8.750000e-01   -1.691920e-01   1
07   125   42   03   bin05    test    val    CSpL   val_L   incongr   congr   -1.428591e-02   6.214689e-01   0   6.214689e-01   1   0   1   -1.595571e-01   1
07   126   41   03   bin05    test    CSmi    CSmi   CSmi   incongr   incongr   1.715662e-01   0   0   0   0   0   0   NaN   0
07   127   44   03   bin05    test    deval    CSpR   deval_R   congr   congr   1.488692e-01   0   0   0   0   9.427083e-01   9.427083e-01   -2.784720e-01   1
07   128   45   03   bin05    test    deval    CSpR   deval_R   incongr   congr   1.496778e-02   0   0   0   0   1   1   -1.810391e-01   1
07   129   42   03   bin05    test    CSmi    CSmi   CSmi   incongr   incongr   -1.504661e-01   0   0   0   0   0   0   NaN   0
07   130   46   03   bin05    test    deval    CSpR   deval_R   congr   congr   3.870874e-02   0   0   0   0   9.528796e-01   9.528796e-01   -6.251343e-02   1
07   131   43   03   bin05    test    val    CSpR   val_R   congr   congr   -3.758002e-01   0   0   0   0   9.267016e-01   9.267016e-01   3.115028e-02   1
07   132   43   03   bin05    test    CSmi    CSmi   CSmi   incongr   incongr   7.458791e-02   0   0   0   0   0   0   NaN   0
07   133   47   03   bin05    test    deval    CSpL   deval_L   congr   congr   -1.948159e-01   4.724409e-01   0   4.724409e-01   1   0   1   -3.860872e-02   1
07   134   44   03   bin05    test    CSmi    CSmi   CSmi   congr   congr   3.328441e-02   9.333333e-01   0   4.666667e-01   0   0   0   NaN   1
07   135   44   03   bin05    test    val    CSpR   val_R   congr   congr   -3.342071e-01   0   7.203065e-01   7.203065e-01   0   1   1   -1.413488e-01   1
07   136   45   03   bin05    test    CSmi    CSmi   CSmi   congr   congr   -1.570765e-01   0   0   0   3.281250e-01   1.354167e-01   2.317708e-01   NaN   1
07   137   46   03   bin05    test    CSmi    CSmi   CSmi   incongr   incongr   -1.604620e-01   0   0   0   3.687151e-01   0   1.843575e-01   NaN   0
07   138   47   03   bin05    test    CSmi    CSmi   CSmi   incongr   incongr   -2.577398e-01   0   0   0   0   0   0   NaN   0
07   139   45   03   bin05    test    val    CSpR   val_R   congr   congr   1.194772e-01   0   8.295820e-01   8.295820e-01   0   9.430052e-01   9.430052e-01   -3.515236e-01   1
07   140   48   03   bin05    test    CSmi    CSmi   CSmi   congr   congr   1.557617e-01   0   0   0   0   0   0   NaN   1
07   141   49   03   bin05    test    CSmi    CSmi   CSmi   congr   congr   -2.847401e-02   0   0   0   0   0   0   NaN   1
07   142   46   03   bin05    test    val    CSpL   val_L   congr   congr   1.119579e-01   7.638889e-01   0   7.638889e-01   9.526316e-01   0   9.526316e-01   -1.059758e-01   1
07   143   47   03   bin05    test    val    CSpR   val_R   incongr   incongr   -2.176213e-01   0   4.245283e-01   4.245283e-01   NaN   NaN   NaN   NaN   0
07   144   48   03   bin05    test    val    CSpR   val_R   congr   incongr   -3.692761e-02   0   0   0   0   9.378238e-01   9.378238e-01   3.095689e-01   0
07   145   50   03   bin05    test    CSmi    CSmi   CSmi   congr   congr   -3.616542e-02   0   0   0   0   0   0   NaN   1
07   146   49   03   bin05    test    val    CSpL   val_L   incongr   incongr   3.447289e-01   5.672515e-01   0   5.672515e-01   1   0   1   NaN   0
07   147   48   03   bin05    test    deval    CSpL   deval_L   congr   congr   -2.949589e-01   2.659574e-01   0   2.659574e-01   8.378378e-01   0   8.378378e-01   8.463489e-02   1
07   148   50   03   bin05    test    val    CSpL   val_L   congr   incongr   3.255803e-01   5.744681e-01   0   5.744681e-01   1   0   1   -3.358900e-02   0
07   149   51   03   bin06    test    CSmi    CSmi   CSmi   congr   congr   1.920294e-01   0   0   0   0   1.104972e-01   5.524862e-02   NaN   1
07   150   52   03   bin06    test    CSmi    CSmi   CSmi   congr   congr   5.579014e-02   0   0   0   0   0   0   NaN   1
07   151   49   03   bin05    test    deval    CSpL   deval_L   incongr   incongr   -4.193081e-01   3.267327e-01   0   3.267327e-01   8.297872e-01   0   8.297872e-01   NaN   0
07   152   53   03   bin06    test    CSmi    CSmi   CSmi   congr   congr   -3.002110e-02   0   0   0   0   0   0   NaN   1
07   153   54   03   bin06    test    CSmi    CSmi   CSmi   congr   congr   3.081739e-01   6.134969e-02   0   3.067485e-02   5.053191e-01   0   2.526596e-01   NaN   1
07   154   55   03   bin06    test    CSmi    CSmi   CSmi   incongr   incongr   1.078182e-01   0   0   0   0   0   0   NaN   0
07   155   51   03   bin06    test    val    CSpR   val_R   congr   congr   -1.054036e-01   0   3.908046e-01   3.908046e-01   0   9.251337e-01   9.251337e-01   -1.140556e-01   1
07   156   50   03   bin05    test    deval    CSpR   deval_R   congr   congr   -1.245510e-01   0   6.097561e-01   6.097561e-01   0   9.274611e-01   9.274611e-01   -1.019325e-01   1
07   157   52   03   bin06    test    val    CSpL   val_L   congr   congr   2.340178e-01   5.974026e-01   0   5.974026e-01   3.396226e-01   0   3.396226e-01   -8.553215e-02   1
07   158   51   03   bin06    test    deval    CSpR   deval_R   incongr   incongr   -3.118717e-02   0   0   0   0   8.523490e-01   8.523490e-01   NaN   0
07   159   53   03   bin06    test    val    CSpR   val_R   congr   congr   -1.580505e-01   0   4.081633e-01   4.081633e-01   0   8.823529e-01   8.823529e-01   1.904679e-03   1
07   160   52   03   bin06    test    deval    CSpL   deval_L   congr   congr   -2.607204e-01   4.796748e-01   0   4.796748e-01   1   0   1   -1.914170e-01   1
07   161   53   03   bin06    test    deval    CSpR   deval_R   congr   congr   1.281611e-01   0   4.790698e-01   4.790698e-01   0   9.487179e-01   9.487179e-01   -8.473660e-02   1
07   162   56   03   bin06    test    CSmi    CSmi   CSmi   congr   congr   2.559576e-01   0   0   0   0   1.164021e-01   5.820106e-02   NaN   1
07   163   54   03   bin06    test    deval    CSpL   deval_L   congr   congr   -1.726326e-01   0   0   0   8.743455e-01   0   8.743455e-01   -1.683076e-01   1
07   164   54   03   bin06    test    val    CSpR   val_R   incongr   congr   -6.449457e-02   0   0   0   0   9.270833e-01   9.270833e-01   -8.313580e-02   1
07   165   55   03   bin06    test    deval    CSpR   deval_R   congr   congr   1.062714e-01   0   0   0   0   7.947368e-01   7.947368e-01   2.523845e-01   1
07   166   56   03   bin06    test    deval    CSpL   deval_L   congr   congr   1.741236e-01   4.859155e-01   0   4.859155e-01   8.000000e-01   0   8.000000e-01   -1.933817e-01   1
07   167   57   03   bin06    test    CSmi    CSmi   CSmi   congr   congr   -4.185348e-01   0   0   0   0   0   0   NaN   1
07   168   55   03   bin06    test    val    CSpL   val_L   congr   congr   -3.137696e-01   0   0   0   9.430052e-01   0   9.430052e-01   3.563703e-01   1
07   169   57   03   bin06    test    deval    CSpL   deval_L   congr   congr   -4.252989e-01   0   0   0   1   0   1   2.821317e-01   1
07   170   58   03   bin06    test    deval    CSpL   deval_L   incongr   congr   -3.207274e-01   7.665615e-01   0   7.665615e-01   9.408602e-01   0   9.408602e-01   3.455797e-01   1
07   171   56   03   bin06    test    val    CSpL   val_L   congr   congr   -2.949357e-01   2.250000e-01   0   2.250000e-01   8.620690e-01   0   8.620690e-01   -6.102193e-02   1
